entity,iso_code,date,indicator,value
Algeria,DZA,0,Daily ICU occupancy per million,0.605
Algeria,DZA,1,Daily ICU occupancy per million,0.672
Algeria,DZA,2,Daily ICU occupancy per million,0.762
Algeria,DZA,3,Daily ICU occupancy per million,0.717
Algeria,DZA,4,Daily ICU occupancy per million,0.74
Algeria,DZA,5,Daily ICU occupancy per million,0.74
Algeria,DZA,6,Daily ICU occupancy per million,0.695
Algeria,DZA,7,Daily ICU occupancy per million,0.784
Algeria,DZA,8,Daily ICU occupancy per million,0.74
Algeria,DZA,9,Daily ICU occupancy per million,0.874
Algeria,DZA,10,Daily ICU occupancy per million,0.829
Algeria,DZA,11,Daily ICU occupancy per million,0.919
Algeria,DZA,12,Daily ICU occupancy per million,0.919
Algeria,DZA,13,Daily ICU occupancy per million,0.784
Algeria,DZA,14,Daily ICU occupancy per million,0.717
Algeria,DZA,15,Daily ICU occupancy per million,1.009
Algeria,DZA,16,Daily ICU occupancy per million,0.897
Algeria,DZA,17,Daily ICU occupancy per million,0.829
Algeria,DZA,18,Daily ICU occupancy per million,0.874
Algeria,DZA,19,Daily ICU occupancy per million,1.098
Algeria,DZA,20,Daily ICU occupancy per million,1.053
Algeria,DZA,21,Daily ICU occupancy per million,0.964
Algeria,DZA,22,Daily ICU occupancy per million,0.874
Algeria,DZA,23,Daily ICU occupancy per million,0.874
Algeria,DZA,24,Daily ICU occupancy per million,0.986
Algeria,DZA,25,Daily ICU occupancy per million,1.031
Algeria,DZA,26,Daily ICU occupancy per million,0.941
Algeria,DZA,27,Daily ICU occupancy per million,0.964
Algeria,DZA,28,Daily ICU occupancy per million,0.964
Algeria,DZA,29,Daily ICU occupancy per million,0.897
Algeria,DZA,30,Daily ICU occupancy per million,0.717
Algeria,DZA,31,Daily ICU occupancy per million,0.874
Algeria,DZA,32,Daily ICU occupancy per million,0.919
Algeria,DZA,33,Daily ICU occupancy per million,0.897
Algeria,DZA,34,Daily ICU occupancy per million,0.897
Algeria,DZA,35,Daily ICU occupancy per million,0.762
Algeria,DZA,36,Daily ICU occupancy per million,0.605
Algeria,DZA,37,Daily ICU occupancy per million,0.762
Algeria,DZA,38,Daily ICU occupancy per million,0.471
Algeria,DZA,39,Daily ICU occupancy per million,0.605
Algeria,DZA,40,Daily ICU occupancy per million,0.784
Algeria,DZA,41,Daily ICU occupancy per million,0.628
Algeria,DZA,42,Daily ICU occupancy per million,0.605
Algeria,DZA,43,Daily ICU occupancy per million,0.516
Algeria,DZA,44,Daily ICU occupancy per million,0.605
Algeria,DZA,45,Daily ICU occupancy per million,0.56
Algeria,DZA,46,Daily ICU occupancy per million,0.56
Algeria,DZA,47,Daily ICU occupancy per million,0.426
Algeria,DZA,48,Daily ICU occupancy per million,0.516
Algeria,DZA,49,Daily ICU occupancy per million,0.359
Algeria,DZA,50,Daily ICU occupancy per million,0.403
Algeria,DZA,51,Daily ICU occupancy per million,0.403
Algeria,DZA,52,Daily ICU occupancy per million,0.403
Algeria,DZA,53,Daily ICU occupancy per million,0.403
Algeria,DZA,54,Daily ICU occupancy per million,0.314
Algeria,DZA,55,Daily ICU occupancy per million,0.403
Algeria,DZA,56,Daily ICU occupancy per million,0.269
Algeria,DZA,57,Daily ICU occupancy per million,0.314
Algeria,DZA,58,Daily ICU occupancy per million,0.247
Algeria,DZA,59,Daily ICU occupancy per million,0.291
Algeria,DZA,60,Daily ICU occupancy per million,0.291
Algeria,DZA,61,Daily ICU occupancy per million,0.336
Algeria,DZA,62,Daily ICU occupancy per million,0.247
Algeria,DZA,63,Daily ICU occupancy per million,0.314
Algeria,DZA,64,Daily ICU occupancy per million,0.291
Algeria,DZA,65,Daily ICU occupancy per million,0.247
Algeria,DZA,66,Daily ICU occupancy per million,0.314
Algeria,DZA,67,Daily ICU occupancy per million,0.291
Algeria,DZA,68,Daily ICU occupancy per million,0.224
Algeria,DZA,69,Daily ICU occupancy per million,0.247
Algeria,DZA,70,Daily ICU occupancy per million,0.224
Algeria,DZA,71,Daily ICU occupancy per million,0.179
Algeria,DZA,72,Daily ICU occupancy per million,0.134
Algeria,DZA,73,Daily ICU occupancy per million,0.134
Algeria,DZA,74,Daily ICU occupancy per million,0.157
Algeria,DZA,75,Daily ICU occupancy per million,0.179
Algeria,DZA,76,Daily ICU occupancy per million,0.134
Algeria,DZA,77,Daily ICU occupancy per million,0.112
Algeria,DZA,78,Daily ICU occupancy per million,0.157
Algeria,DZA,79,Daily ICU occupancy per million,0.157
Algeria,DZA,80,Daily ICU occupancy per million,0.134
Algeria,DZA,81,Daily ICU occupancy per million,0.157
Algeria,DZA,82,Daily ICU occupancy per million,0.134
Algeria,DZA,83,Daily ICU occupancy per million,0.112
Algeria,DZA,84,Daily ICU occupancy per million,0.224
Algeria,DZA,85,Daily ICU occupancy per million,0.112
Algeria,DZA,86,Daily ICU occupancy per million,0.112
Algeria,DZA,87,Daily ICU occupancy per million,0.134
Algeria,DZA,88,Daily ICU occupancy per million,0.112
Algeria,DZA,89,Daily ICU occupancy per million,0.112
Algeria,DZA,90,Daily ICU occupancy per million,0.134
Algeria,DZA,91,Daily ICU occupancy per million,0.134
Algeria,DZA,92,Daily ICU occupancy per million,0.134
Algeria,DZA,93,Daily ICU occupancy per million,0.134
Algeria,DZA,94,Daily ICU occupancy per million,0.134
Algeria,DZA,95,Daily ICU occupancy per million,0.09
Algeria,DZA,96,Daily ICU occupancy per million,0.112
Algeria,DZA,97,Daily ICU occupancy per million,0.067
Algeria,DZA,98,Daily ICU occupancy per million,0.067
Algeria,DZA,99,Daily ICU occupancy per million,0.09
Algeria,DZA,100,Daily ICU occupancy per million,0.067
Algeria,DZA,101,Daily ICU occupancy per million,0.045
Algeria,DZA,102,Daily ICU occupancy per million,0.045
Algeria,DZA,103,Daily ICU occupancy per million,0.022
Algeria,DZA,104,Daily ICU occupancy per million,0.022
Algeria,DZA,105,Daily ICU occupancy per million,0.022
Algeria,DZA,106,Daily ICU occupancy per million,0.022
Algeria,DZA,107,Daily ICU occupancy per million,0.022
Algeria,DZA,108,Daily ICU occupancy per million,0.022
Algeria,DZA,109,Daily ICU occupancy per million,0.022
Argentina,ARG,0,Daily ICU occupancy per million,22.19
Argentina,ARG,1,Daily ICU occupancy per million,24.164
Argentina,ARG,2,Daily ICU occupancy per million,25.479
Argentina,ARG,3,Daily ICU occupancy per million,26.707
Argentina,ARG,4,Daily ICU occupancy per million,30.61
Argentina,ARG,5,Daily ICU occupancy per million,34.469
Argentina,ARG,6,Daily ICU occupancy per million,36.837
Argentina,ARG,7,Daily ICU occupancy per million,40.609
Argentina,ARG,8,Daily ICU occupancy per million,41.683
Argentina,ARG,9,Daily ICU occupancy per million,43.13
Argentina,ARG,10,Daily ICU occupancy per million,45.696
Argentina,ARG,11,Daily ICU occupancy per million,48.371
Argentina,ARG,12,Daily ICU occupancy per million,52.756
Argentina,ARG,13,Daily ICU occupancy per million,49.73
Argentina,ARG,14,Daily ICU occupancy per million,43.087
Argentina,ARG,15,Daily ICU occupancy per million,44.643
Argentina,ARG,16,Daily ICU occupancy per million,46.025
Argentina,ARG,17,Daily ICU occupancy per million,51.09
Argentina,ARG,18,Daily ICU occupancy per million,50.651
Argentina,ARG,19,Daily ICU occupancy per million,54.16
Argentina,ARG,20,Daily ICU occupancy per million,55.059
Argentina,ARG,21,Daily ICU occupancy per million,56.089
Argentina,ARG,22,Daily ICU occupancy per million,56.177
Argentina,ARG,23,Daily ICU occupancy per million,56.835
Argentina,ARG,24,Daily ICU occupancy per million,57.887
Argentina,ARG,25,Daily ICU occupancy per million,60.409
Argentina,ARG,26,Daily ICU occupancy per million,62.185
Argentina,ARG,27,Daily ICU occupancy per million,64.575
Argentina,ARG,28,Daily ICU occupancy per million,64.115
Argentina,ARG,29,Daily ICU occupancy per million,63.851
Argentina,ARG,30,Daily ICU occupancy per million,63.786
Argentina,ARG,31,Daily ICU occupancy per million,62.799
Argentina,ARG,32,Daily ICU occupancy per million,60.562
Argentina,ARG,33,Daily ICU occupancy per million,60.299
Argentina,ARG,34,Daily ICU occupancy per million,59.028
Argentina,ARG,35,Daily ICU occupancy per million,57.668
Argentina,ARG,36,Daily ICU occupancy per million,56.944
Argentina,ARG,37,Daily ICU occupancy per million,55.629
Argentina,ARG,38,Daily ICU occupancy per million,54.664
Argentina,ARG,39,Daily ICU occupancy per million,53.239
Argentina,ARG,40,Daily ICU occupancy per million,50.893
Argentina,ARG,41,Daily ICU occupancy per million,46.2
Argentina,ARG,42,Daily ICU occupancy per million,45.74
Argentina,ARG,43,Daily ICU occupancy per million,44.424
Argentina,ARG,44,Daily ICU occupancy per million,43.876
Argentina,ARG,45,Daily ICU occupancy per million,41.311
Argentina,ARG,46,Daily ICU occupancy per million,40.828
Argentina,ARG,47,Daily ICU occupancy per million,39.227
Argentina,ARG,48,Daily ICU occupancy per million,36.07
Argentina,ARG,49,Daily ICU occupancy per million,35.631
Argentina,ARG,50,Daily ICU occupancy per million,34.469
Argentina,ARG,51,Daily ICU occupancy per million,33.811
Argentina,ARG,52,Daily ICU occupancy per million,32.32
Argentina,ARG,53,Daily ICU occupancy per million,31.838
Argentina,ARG,54,Daily ICU occupancy per million,30.347
Argentina,ARG,55,Daily ICU occupancy per million,27.343
Argentina,ARG,56,Daily ICU occupancy per million,25.655
Argentina,ARG,57,Daily ICU occupancy per million,25.348
Argentina,ARG,58,Daily ICU occupancy per million,24.909
Argentina,ARG,59,Daily ICU occupancy per million,24.909
Argentina,ARG,60,Daily ICU occupancy per million,24.142
Argentina,ARG,61,Daily ICU occupancy per million,23.593
Argentina,ARG,62,Daily ICU occupancy per million,22.694
Argentina,ARG,63,Daily ICU occupancy per million,22.124
Argentina,ARG,64,Daily ICU occupancy per million,22.081
Argentina,ARG,65,Daily ICU occupancy per million,21.182
Argentina,ARG,66,Daily ICU occupancy per million,21.072
Argentina,ARG,67,Daily ICU occupancy per million,20.085
Argentina,ARG,68,Daily ICU occupancy per million,18.879
Argentina,ARG,69,Daily ICU occupancy per million,16.643
Argentina,ARG,70,Daily ICU occupancy per million,16.182
Argentina,ARG,71,Daily ICU occupancy per million,16.16
Argentina,ARG,72,Daily ICU occupancy per million,16.84
Argentina,ARG,73,Daily ICU occupancy per million,16.686
Argentina,ARG,74,Daily ICU occupancy per million,16.248
Argentina,ARG,75,Daily ICU occupancy per million,15.502
Argentina,ARG,76,Daily ICU occupancy per million,15.152
Argentina,ARG,77,Daily ICU occupancy per million,15.327
Argentina,ARG,78,Daily ICU occupancy per million,15.108
Argentina,ARG,79,Daily ICU occupancy per million,14.867
Argentina,ARG,80,Daily ICU occupancy per million,13.858
Argentina,ARG,81,Daily ICU occupancy per million,14.45
Argentina,ARG,82,Daily ICU occupancy per million,14.56
Argentina,ARG,83,Daily ICU occupancy per million,13.31
Argentina,ARG,84,Daily ICU occupancy per million,13.222
Argentina,ARG,85,Daily ICU occupancy per million,12.191
Argentina,ARG,86,Daily ICU occupancy per million,12.06
Argentina,ARG,87,Daily ICU occupancy per million,12.169
Argentina,ARG,88,Daily ICU occupancy per million,11.863
Argentina,ARG,89,Daily ICU occupancy per million,11.884
Argentina,ARG,90,Daily ICU occupancy per million,10.678
Argentina,ARG,91,Daily ICU occupancy per million,10.678
Argentina,ARG,92,Daily ICU occupancy per million,10.678
Argentina,ARG,93,Daily ICU occupancy per million,10.437
Argentina,ARG,94,Daily ICU occupancy per million,10.262
Argentina,ARG,95,Daily ICU occupancy per million,10.218
Argentina,ARG,96,Daily ICU occupancy per million,9.385
Argentina,ARG,97,Daily ICU occupancy per million,9.407
Australia,AUS,0,Daily ICU occupancy per million,7.523
Australia,AUS,1,Daily ICU occupancy per million,8.415
Australia,AUS,2,Daily ICU occupancy per million,9.19
Australia,AUS,3,Daily ICU occupancy per million,9.617
Australia,AUS,4,Daily ICU occupancy per million,10.005
Australia,AUS,5,Daily ICU occupancy per million,10.664
Australia,AUS,6,Daily ICU occupancy per million,11.362
Australia,AUS,7,Daily ICU occupancy per million,11.633
Australia,AUS,8,Daily ICU occupancy per million,12.603
Australia,AUS,9,Daily ICU occupancy per million,13.262
Australia,AUS,10,Daily ICU occupancy per million,13.533
Australia,AUS,11,Daily ICU occupancy per million,13.533
Australia,AUS,12,Daily ICU occupancy per million,13.999
Australia,AUS,13,Daily ICU occupancy per million,14.891
Australia,AUS,14,Daily ICU occupancy per million,15.201
Australia,AUS,15,Daily ICU occupancy per million,15.938
Australia,AUS,16,Daily ICU occupancy per million,16.248
Australia,AUS,17,Daily ICU occupancy per million,16.442
Australia,AUS,18,Daily ICU occupancy per million,16.17
Australia,AUS,19,Daily ICU occupancy per million,16.442
Australia,AUS,20,Daily ICU occupancy per million,16.17
Australia,AUS,21,Daily ICU occupancy per million,14.891
Australia,AUS,22,Daily ICU occupancy per million,15.278
Australia,AUS,23,Daily ICU occupancy per million,15.317
Australia,AUS,24,Daily ICU occupancy per million,14.425
Australia,AUS,25,Daily ICU occupancy per million,14.813
Australia,AUS,26,Daily ICU occupancy per million,15.162
Australia,AUS,27,Daily ICU occupancy per million,15.278
Australia,AUS,28,Daily ICU occupancy per million,14.231
Australia,AUS,29,Daily ICU occupancy per million,14.386
Australia,AUS,30,Daily ICU occupancy per million,14.386
Australia,AUS,31,Daily ICU occupancy per million,13.495
Australia,AUS,32,Daily ICU occupancy per million,13.223
Australia,AUS,33,Daily ICU occupancy per million,12.137
Australia,AUS,34,Daily ICU occupancy per million,11.711
Australia,AUS,35,Daily ICU occupancy per million,11.013
Australia,AUS,36,Daily ICU occupancy per million,11.323
Australia,AUS,37,Daily ICU occupancy per million,10.509
Australia,AUS,38,Daily ICU occupancy per million,10.625
Australia,AUS,39,Daily ICU occupancy per million,10.354
Australia,AUS,40,Daily ICU occupancy per million,10.005
Australia,AUS,41,Daily ICU occupancy per million,9.966
Australia,AUS,42,Daily ICU occupancy per million,8.647
Australia,AUS,43,Daily ICU occupancy per million,8.958
Australia,AUS,44,Daily ICU occupancy per million,8.609
Australia,AUS,45,Daily ICU occupancy per million,8.647
Australia,AUS,46,Daily ICU occupancy per million,8.686
Australia,AUS,47,Daily ICU occupancy per million,8.066
Australia,AUS,48,Daily ICU occupancy per million,7.368
Australia,AUS,49,Daily ICU occupancy per million,7.135
Australia,AUS,50,Daily ICU occupancy per million,6.941
Australia,AUS,51,Daily ICU occupancy per million,6.631
Australia,AUS,52,Daily ICU occupancy per million,6.67
Australia,AUS,53,Daily ICU occupancy per million,6.088
Australia,AUS,54,Daily ICU occupancy per million,6.088
Australia,AUS,55,Daily ICU occupancy per million,5.817
Australia,AUS,56,Daily ICU occupancy per million,5.313
Australia,AUS,57,Daily ICU occupancy per million,5.274
Australia,AUS,58,Daily ICU occupancy per million,5.08
Australia,AUS,59,Daily ICU occupancy per million,4.692
Australia,AUS,60,Daily ICU occupancy per million,4.576
Australia,AUS,61,Daily ICU occupancy per million,4.266
Australia,AUS,62,Daily ICU occupancy per million,4.343
Australia,AUS,63,Daily ICU occupancy per million,4.382
Australia,AUS,64,Daily ICU occupancy per million,4.537
Australia,AUS,65,Daily ICU occupancy per million,4.343
Australia,AUS,66,Daily ICU occupancy per million,4.343
Australia,AUS,67,Daily ICU occupancy per million,4.188
Australia,AUS,68,Daily ICU occupancy per million,3.917
Australia,AUS,69,Daily ICU occupancy per million,3.761
Australia,AUS,70,Daily ICU occupancy per million,4.188
Australia,AUS,71,Daily ICU occupancy per million,4.343
Australia,AUS,72,Daily ICU occupancy per million,4.072
Australia,AUS,73,Daily ICU occupancy per million,4.072
Australia,AUS,74,Daily ICU occupancy per million,3.723
Australia,AUS,75,Daily ICU occupancy per million,3.568
Australia,AUS,76,Daily ICU occupancy per million,3.296
Australia,AUS,77,Daily ICU occupancy per million,3.374
Australia,AUS,78,Daily ICU occupancy per million,3.374
Australia,AUS,79,Daily ICU occupancy per million,3.684
Australia,AUS,80,Daily ICU occupancy per million,3.684
Australia,AUS,81,Daily ICU occupancy per million,3.955
Australia,AUS,82,Daily ICU occupancy per million,3.723
Australia,AUS,83,Daily ICU occupancy per million,3.878
Australia,AUS,84,Daily ICU occupancy per million,3.955
Australia,AUS,85,Daily ICU occupancy per million,4.382
Australia,AUS,86,Daily ICU occupancy per million,4.615
Australia,AUS,87,Daily ICU occupancy per million,3.955
Australia,AUS,88,Daily ICU occupancy per million,3.451
Australia,AUS,89,Daily ICU occupancy per million,3.412
Australia,AUS,90,Daily ICU occupancy per million,3.684
Australia,AUS,91,Daily ICU occupancy per million,3.994
Australia,AUS,92,Daily ICU occupancy per million,4.149
Australia,AUS,93,Daily ICU occupancy per million,4.421
Australia,AUS,94,Daily ICU occupancy per million,4.149
Australia,AUS,95,Daily ICU occupancy per million,3.955
Australia,AUS,96,Daily ICU occupancy per million,3.684
Australia,AUS,97,Daily ICU occupancy per million,3.994
Australia,AUS,98,Daily ICU occupancy per million,4.382
Australia,AUS,99,Daily ICU occupancy per million,4.692
Australia,AUS,100,Daily ICU occupancy per million,5.041
Australia,AUS,101,Daily ICU occupancy per million,4.886
Australia,AUS,102,Daily ICU occupancy per million,4.886
Australia,AUS,103,Daily ICU occupancy per million,4.964
Australia,AUS,104,Daily ICU occupancy per million,5.196
Australia,AUS,105,Daily ICU occupancy per million,5.041
Australia,AUS,106,Daily ICU occupancy per million,5.429
Australia,AUS,107,Daily ICU occupancy per million,5.584
Australia,AUS,108,Daily ICU occupancy per million,6.282
Australia,AUS,109,Daily ICU occupancy per million,5.778
Australia,AUS,110,Daily ICU occupancy per million,5.274
Austria,AUT,0,Daily ICU occupancy per million,35.607
Austria,AUT,1,Daily ICU occupancy per million,35.718
Austria,AUT,2,Daily ICU occupancy per million,35.497
Austria,AUT,3,Daily ICU occupancy per million,35.054
Austria,AUT,4,Daily ICU occupancy per million,33.396
Austria,AUT,5,Daily ICU occupancy per million,31.958
Austria,AUT,6,Daily ICU occupancy per million,30.189
Austria,AUT,7,Daily ICU occupancy per million,29.636
Austria,AUT,8,Daily ICU occupancy per million,29.194
Austria,AUT,9,Daily ICU occupancy per million,28.751
Austria,AUT,10,Daily ICU occupancy per million,28.198
Austria,AUT,11,Daily ICU occupancy per million,26.65
Austria,AUT,12,Daily ICU occupancy per million,26.097
Austria,AUT,13,Daily ICU occupancy per million,24.328
Austria,AUT,14,Daily ICU occupancy per million,23.886
Austria,AUT,15,Daily ICU occupancy per million,23.443
Austria,AUT,16,Daily ICU occupancy per million,23.333
Austria,AUT,17,Daily ICU occupancy per million,21.453
Austria,AUT,18,Daily ICU occupancy per million,21.342
Austria,AUT,19,Daily ICU occupancy per million,21.674
Austria,AUT,20,Daily ICU occupancy per million,21.895
Austria,AUT,21,Daily ICU occupancy per million,21.342
Austria,AUT,22,Daily ICU occupancy per million,21.011
Austria,AUT,23,Daily ICU occupancy per million,21.453
Austria,AUT,24,Daily ICU occupancy per million,21.011
Austria,AUT,25,Daily ICU occupancy per million,21.011
Austria,AUT,26,Daily ICU occupancy per million,19.02
Austria,AUT,27,Daily ICU occupancy per million,19.462
Austria,AUT,28,Daily ICU occupancy per million,19.573
Austria,AUT,29,Daily ICU occupancy per million,19.462
Austria,AUT,30,Daily ICU occupancy per million,19.352
Austria,AUT,31,Daily ICU occupancy per million,20.347
Austria,AUT,32,Daily ICU occupancy per million,20.347
Austria,AUT,33,Daily ICU occupancy per million,21.011
Austria,AUT,34,Daily ICU occupancy per million,21.563
Austria,AUT,35,Daily ICU occupancy per million,21.785
Austria,AUT,36,Daily ICU occupancy per million,22.669
Austria,AUT,37,Daily ICU occupancy per million,21.674
Austria,AUT,38,Daily ICU occupancy per million,21.453
Austria,AUT,39,Daily ICU occupancy per million,20.679
Austria,AUT,40,Daily ICU occupancy per million,20.9
Austria,AUT,41,Daily ICU occupancy per million,20.568
Austria,AUT,42,Daily ICU occupancy per million,21.011
Austria,AUT,43,Daily ICU occupancy per million,22.006
Austria,AUT,44,Daily ICU occupancy per million,22.006
Austria,AUT,45,Daily ICU occupancy per million,22.669
Austria,AUT,46,Daily ICU occupancy per million,21.785
Austria,AUT,47,Daily ICU occupancy per million,22.006
Austria,AUT,48,Daily ICU occupancy per million,20.679
Austria,AUT,49,Daily ICU occupancy per million,20.568
Austria,AUT,50,Daily ICU occupancy per million,20.789
Austria,AUT,51,Daily ICU occupancy per million,20.789
Austria,AUT,52,Daily ICU occupancy per million,21.785
Austria,AUT,53,Daily ICU occupancy per million,21.011
Austria,AUT,54,Daily ICU occupancy per million,22.116
Austria,AUT,55,Daily ICU occupancy per million,22.116
Austria,AUT,56,Daily ICU occupancy per million,21.342
Austria,AUT,57,Daily ICU occupancy per million,22.006
Austria,AUT,58,Daily ICU occupancy per million,20.679
Austria,AUT,59,Daily ICU occupancy per million,21.011
Austria,AUT,60,Daily ICU occupancy per million,20.789
Austria,AUT,61,Daily ICU occupancy per million,21.232
Austria,AUT,62,Daily ICU occupancy per million,21.563
Austria,AUT,63,Daily ICU occupancy per million,21.895
Austria,AUT,64,Daily ICU occupancy per million,22.006
Austria,AUT,65,Daily ICU occupancy per million,21.011
Austria,AUT,66,Daily ICU occupancy per million,21.232
Austria,AUT,67,Daily ICU occupancy per million,20.236
Austria,AUT,68,Daily ICU occupancy per million,19.684
Austria,AUT,69,Daily ICU occupancy per million,20.236
Austria,AUT,70,Daily ICU occupancy per million,20.015
Austria,AUT,71,Daily ICU occupancy per million,21.342
Austria,AUT,72,Daily ICU occupancy per million,22.116
Austria,AUT,73,Daily ICU occupancy per million,24.107
Austria,AUT,74,Daily ICU occupancy per million,24.107
Austria,AUT,75,Daily ICU occupancy per million,22.89
Austria,AUT,76,Daily ICU occupancy per million,23.001
Austria,AUT,77,Daily ICU occupancy per million,23.001
Austria,AUT,78,Daily ICU occupancy per million,22.448
Austria,AUT,79,Daily ICU occupancy per million,24.66
Austria,AUT,80,Daily ICU occupancy per million,25.655
Austria,AUT,81,Daily ICU occupancy per million,25.434
Austria,AUT,82,Daily ICU occupancy per million,25.876
Austria,AUT,83,Daily ICU occupancy per million,25.876
Austria,AUT,84,Daily ICU occupancy per million,26.65
Austria,AUT,85,Daily ICU occupancy per million,26.54
Austria,AUT,86,Daily ICU occupancy per million,26.65
Austria,AUT,87,Daily ICU occupancy per million,26.208
Austria,AUT,88,Daily ICU occupancy per million,26.208
Austria,AUT,89,Daily ICU occupancy per million,24.992
Austria,AUT,90,Daily ICU occupancy per million,24.107
Austria,AUT,91,Daily ICU occupancy per million,23.775
Austria,AUT,92,Daily ICU occupancy per million,23.775
Austria,AUT,93,Daily ICU occupancy per million,24.881
Austria,AUT,94,Daily ICU occupancy per million,24.992
Austria,AUT,95,Daily ICU occupancy per million,24.992
Austria,AUT,96,Daily ICU occupancy per million,22.338
Austria,AUT,97,Daily ICU occupancy per million,22.006
Austria,AUT,98,Daily ICU occupancy per million,22.116
Austria,AUT,99,Daily ICU occupancy per million,20.236
Austria,AUT,100,Daily ICU occupancy per million,21.674
Austria,AUT,101,Daily ICU occupancy per million,21.232
Austria,AUT,102,Daily ICU occupancy per million,21.342
Austria,AUT,103,Daily ICU occupancy per million,19.905
Austria,AUT,104,Daily ICU occupancy per million,18.799
Austria,AUT,105,Daily ICU occupancy per million,16.808
Austria,AUT,106,Daily ICU occupancy per million,16.145
Austria,AUT,107,Daily ICU occupancy per million,15.592
Austria,AUT,108,Daily ICU occupancy per million,15.15
Austria,AUT,109,Daily ICU occupancy per million,15.481
Austria,AUT,110,Daily ICU occupancy per million,13.933
Austria,AUT,111,Daily ICU occupancy per million,12.938
Belgium,BEL,0,Daily ICU occupancy per million,44.101
Belgium,BEL,1,Daily ICU occupancy per million,43.671
Belgium,BEL,2,Daily ICU occupancy per million,44.703
Belgium,BEL,3,Daily ICU occupancy per million,43.242
Belgium,BEL,4,Daily ICU occupancy per million,40.491
Belgium,BEL,5,Daily ICU occupancy per million,40.663
Belgium,BEL,6,Daily ICU occupancy per million,39.889
Belgium,BEL,7,Daily ICU occupancy per million,37.654
Belgium,BEL,8,Daily ICU occupancy per million,37.998
Belgium,BEL,9,Daily ICU occupancy per million,37.74
Belgium,BEL,10,Daily ICU occupancy per million,38.685
Belgium,BEL,11,Daily ICU occupancy per million,36.364
Belgium,BEL,12,Daily ICU occupancy per million,34.903
Belgium,BEL,13,Daily ICU occupancy per million,34.731
Belgium,BEL,14,Daily ICU occupancy per million,33.785
Belgium,BEL,15,Daily ICU occupancy per million,33.613
Belgium,BEL,16,Daily ICU occupancy per million,34.043
Belgium,BEL,17,Daily ICU occupancy per million,33.441
Belgium,BEL,18,Daily ICU occupancy per million,33.355
Belgium,BEL,19,Daily ICU occupancy per million,31.55
Belgium,BEL,20,Daily ICU occupancy per million,31.292
Belgium,BEL,21,Daily ICU occupancy per million,30.862
Belgium,BEL,22,Daily ICU occupancy per million,31.034
Belgium,BEL,23,Daily ICU occupancy per million,31.894
Belgium,BEL,24,Daily ICU occupancy per million,31.464
Belgium,BEL,25,Daily ICU occupancy per million,30.346
Belgium,BEL,26,Daily ICU occupancy per million,30.862
Belgium,BEL,27,Daily ICU occupancy per million,31.55
Belgium,BEL,28,Daily ICU occupancy per million,32.324
Belgium,BEL,29,Daily ICU occupancy per million,33.269
Belgium,BEL,30,Daily ICU occupancy per million,34.903
Belgium,BEL,31,Daily ICU occupancy per million,36.02
Belgium,BEL,32,Daily ICU occupancy per million,37.138
Belgium,BEL,33,Daily ICU occupancy per million,37.052
Belgium,BEL,34,Daily ICU occupancy per million,36.794
Belgium,BEL,35,Daily ICU occupancy per million,35.676
Belgium,BEL,36,Daily ICU occupancy per million,36.88
Belgium,BEL,37,Daily ICU occupancy per million,37.826
Belgium,BEL,38,Daily ICU occupancy per million,37.224
Belgium,BEL,39,Daily ICU occupancy per million,36.966
Belgium,BEL,40,Daily ICU occupancy per million,34.645
Belgium,BEL,41,Daily ICU occupancy per million,34.129
Belgium,BEL,42,Daily ICU occupancy per million,32.754
Belgium,BEL,43,Daily ICU occupancy per million,31.894
Belgium,BEL,44,Daily ICU occupancy per million,32.668
Belgium,BEL,45,Daily ICU occupancy per million,31.292
Belgium,BEL,46,Daily ICU occupancy per million,30.26
Belgium,BEL,47,Daily ICU occupancy per million,30.089
Belgium,BEL,48,Daily ICU occupancy per million,29.057
Belgium,BEL,49,Daily ICU occupancy per million,28.369
Belgium,BEL,50,Daily ICU occupancy per million,27.08
Belgium,BEL,51,Daily ICU occupancy per million,27.08
Belgium,BEL,52,Daily ICU occupancy per million,24.501
Belgium,BEL,53,Daily ICU occupancy per million,24.845
Belgium,BEL,54,Daily ICU occupancy per million,23.125
Belgium,BEL,55,Daily ICU occupancy per million,21.492
Belgium,BEL,56,Daily ICU occupancy per million,19.858
Belgium,BEL,57,Daily ICU occupancy per million,20.718
Belgium,BEL,58,Daily ICU occupancy per million,20.632
Belgium,BEL,59,Daily ICU occupancy per million,19.257
Belgium,BEL,60,Daily ICU occupancy per million,18.397
Belgium,BEL,61,Daily ICU occupancy per million,19.515
Belgium,BEL,62,Daily ICU occupancy per million,18.655
Belgium,BEL,63,Daily ICU occupancy per million,18.225
Belgium,BEL,64,Daily ICU occupancy per million,17.881
Belgium,BEL,65,Daily ICU occupancy per million,17.709
Belgium,BEL,66,Daily ICU occupancy per million,16.936
Belgium,BEL,67,Daily ICU occupancy per million,16.506
Belgium,BEL,68,Daily ICU occupancy per million,15.904
Belgium,BEL,69,Daily ICU occupancy per million,15.302
Belgium,BEL,70,Daily ICU occupancy per million,15.302
Belgium,BEL,71,Daily ICU occupancy per million,15.044
Belgium,BEL,72,Daily ICU occupancy per million,15.302
Belgium,BEL,73,Daily ICU occupancy per million,15.56
Belgium,BEL,74,Daily ICU occupancy per million,15.216
Belgium,BEL,75,Daily ICU occupancy per million,14.872
